title,heading,content,tokens
2020년 하계 올림픽 배구 남자 대륙간 예선,풀 스탠딩 절차,"총 승리 횟수(승한 경기, 패배한 경기) 무승부일 경우 다음과 같은 첫 번째 타이브레이커가 적용됩니다. 팀은 다음과 같이 경기당 가장 많이 얻은 점수에 따라 순위가 매겨집니다. 승자, 패자 0점 경기 승 32: 승자 2점, 패자 1점 경기 몰수: 승자 3점, 패자 0점(025, 025, 025) FIVB는 다음 순서로 동점을 깨기 위해 결과를 검토합니다. 몫 설정: 2개 이상의 팀이 획득한 점수에서 동점일 경우 몫으로 순위를 매깁니다. 승리한 모든 세트의 수를 패배한 모든 세트의 수로 나눈 결과입니다. 점수 몫: 세트 몫에 따라 동률이 지속되는 경우 팀은 모든 세트 동안 얻은 총 점수를 모든 세트 동안 잃은 총 점수로 나눈 몫으로 순위가 결정됩니다. 포인트 지수를 기준으로 동점이 지속되면 동점 팀 간의 라운드 로빈 단계 경기에서 승리한 팀을 기준으로 동점이 해제됩니다. 동점이 3팀 이상인 경우, 해당 팀이 포함된 경기만 고려하여 순위를 매겼습니다.",305
2020년 하계 올림픽 여자 토너먼트 배구,요약,2020년 하계 올림픽 여자 배구 대회는 세계 관리 기구인 FIVB가 IOC와 함께 주최하는 올림픽 대회의 15번째 대회였습니다. 2021년 7월 25일부터 8월 8일까지 일본 도쿄에서 열렸습니다. 당초 2020년 7월 26일부터 8월 9일까지 열릴 예정이었으나 COVID-19 팬데믹으로 인해 IOC와 도쿄 2020 조직위원회는 24일 발표했습니다. 2020년 3월 2020년 하계 올림픽이 2021년으로 연기됩니다. 이 팬데믹으로 인해 게임은 비공개로 진행되었습니다. 세르비아는 한국을 꺾고 동메달을 획득했습니다. 대회 메달은 IOC 집행위원인 Nenad Lalovi가 수여했습니다. 세르비아와 메달리스트의 부케는 FIVB 회장인 Ary GraCla가 수여했습니다. 브라질.,207
2020년 하계 올림픽 여자 토너먼트 배구,풀 구성,팀은 2019년 9월 29일 현재 FIVB 세계 랭킹에 따라 서펜타인 시스템에 따라 시드가 배정되었습니다. FIVB는 세계 랭킹에 관계없이 호스트를 풀 A의 선두로 시드할 권리를 보유했습니다. 7위를 차지한 호스트를 제외한 순위는 괄호 안에 표시됩니다.,60
2020년 하계 올림픽 여자 토너먼트 배구,체재,"예선전은 12개 팀이 6개 팀씩 2개의 조로 나뉘어 대결을 펼쳤다. 팀은 단일 라운드 로빈 형식으로 경쟁했습니다. 각 조에서 상위 4개 팀이 녹아웃 단계(8강전)에 진출합니다. 각 풀의 6위 팀은 이번 대회에서 11위를 차지했습니다. 각 풀의 5위 팀은 9위를 기록했습니다. 녹아웃 스테이지는 싱글 엘리미네이션 형식을 따랐습니다. 준준결승의 패자들은 탈락했고 5위에 랭크되었습니다. 준준결승 승자는 준결승에서 뛰었습니다. 준결승의 승자는 금메달을, 패자는 동메달을 놓고 경쟁했습니다.",132
2020년 하계 올림픽 여자 토너먼트 배구,풀 스탠딩 절차,"조별 예선 후 팀 순위를 결정하려면 다음 기준을 구현해야 합니다. 승리한 경기 수 매치 포인트 설정 비율 포인트 비율 동점 팀 간의 마지막 경기 결과매치 승리 30 또는 31: 승자에게 매치 포인트 3개 , 패자 0 매치 포인트 32 승: 승자 2 매치 포인트, 패자 1 매치 포인트",92
2020년 하계 올림픽 여자 토너먼트 배구,녹아웃 스테이지,두 풀의 1위 팀은 다른 풀의 4위 팀과 대결했습니다. 2위 팀은 추첨으로 결정된 다른 풀의 2위 또는 3위 팀과 대결했습니다. 추첨은 예선 마지막 경기가 끝난 후 진행되었습니다. 2008년 베이징 올림픽 때처럼 2위 팀이 맞붙고 3위 팀이 맞붙는 방식으로 무승부로 끝났다.,94
2020년 하계 올림픽 여자 토너먼트 비치발리볼,요약,2020년 일본 도쿄 올림픽 여자 비치발리볼 대회가 시오카제 공원에서 열렸습니다. 대회는 2021년 7월 24일부터 8월 6일까지 진행되었습니다. 원래는 2020년 7월 25일부터 8월 8일까지 열릴 예정이었으나 COVID-19 팬데믹으로 인해 IOC와 도쿄 2020 조직위원회는 2020년 3월 24일에 다음과 같이 발표했습니다. 2020년 하계 올림픽은 2021년으로 연기될 것입니다. 이 전염병으로 인해 게임은 비공개로 진행되었습니다. 전 세계 48명의 선수로 구성된 24개 팀이 금메달을 놓고 경쟁했습니다. April Ross와 Alix Klineman은 결승에서 Taliqua Clancy와 Mariafe Artacho del Solar를 물리치고 금메달을 획득했고 Joana Heidrich와 Anouk Verg_-D_pr_는 동메달을 획득했습니다. 대회 메달은 Mustapha Berraf가 수여했습니다. 알제리; IOC 위원과 메달리스트의 부케는 브라질의 Ary GraCla가 수여했습니다. FIVB 회장.,214
2020년 하계 올림픽 여자 토너먼트 비치발리볼,행운의 패자,"아래 표는 예선 3위 팀의 순위를 보여줍니다. 상위 2개 팀은 자동으로 다음 라운드에 진출합니다. 다른 팀들은 남은 두 자리를 놓고 경쟁했습니다. 3위 팀은 6위 팀과, 4위 팀은 5위 팀과 대결했습니다.",66
2020년 하계 올림픽 필리핀 선수단,요약,"필리핀은 2020 도쿄 하계 올림픽에 참가했습니다. 원래 2020년 7월 24일부터 8월 9일까지 열릴 예정이던 올림픽은 COVID-19 팬데믹으로 인해 2021년 7월 23일부터 8월 8일까지로 연기되었습니다. 필리핀 선수들은 1924년 국가가 공식 출범한 이후 하계 올림픽의 모든 판에 등장했지만 1980년 모스크바 하계 올림픽에는 미국 주도의 불매 운동에 대한 국가의 부분적 지지로 인해 불참했다. 필리핀 올림픽 위원회(Philippine Olympic Committee)는 19명의 선수(남자 9명, 여자 10명)로 구성된 팀을 11개의 다른 종목에 출전시켰습니다. 국가를 대표하는 종목 중 필리핀은 스케이트보드(2020년 대회 신규)에서 올림픽 데뷔를 했고, 체조와 조정도 복귀했습니다. 1932년 로스앤젤레스 하계 올림픽에서 획득한 3개의 메달을 능가하는 사상 최대 규모의 홈 메달 4개를 획득했습니다. 필리핀의 첫 금메달은 역도 선수 히딜린 디아즈가 차지했습니다. 이 나라는 또한 네스티 페테시오(Nesthy Petecio)가 여성 복서로부터 첫 은메달, 에우미르 마르시알(Eumir Marcial)이 동메달, 카를로 팔람(Carlo Paalam)이 은메달을 획득했습니다.",272
2020년 하계 올림픽 필리핀 선수단,관리,"필리핀 축구 연맹 회장 Mariano Araneta는 2019년 8월 필리핀 올림픽 위원회(POC) 회장인 아브라함 톨렌티노(Abraham Tolentino)에 의해 올림픽에 참가하는 필리핀 대표단의 셰프 드 미션(chef de mission)으로 임명되었습니다. Araneta는 그의 국가 스포츠 협회가 올림픽 팀 자격을 얻지 못했기 때문에 그의 가용성으로 선택되었습니다. 아라네타는 톨렌티노의 전임자인 리키 바르가스에 의해 동 대회의 셰프 드 미션으로 임명된 조이 로마산타의 뒤를 이은 것이다. 2020년 하계 올림픽에 5명의 기술 임원, 즉 Karla Cabrera(양궁), Marilee Estampador(펜싱), Len Escollante(카누), Jercyl Lerin(조정), Ferdinand Pascual(농구)을 파견했습니다.",177
2020년 하계 올림픽 필리핀 선수단,자격,"필리핀은 약 38명의 선수를 올림픽에 출전시키는 것을 목표로 삼았지만 최종적으로 19명의 선수만이 자격을 얻었습니다. 필리핀은 양궁, 농구(3x3 포함), 사이클, 펜싱, 가라데, 서핑, 윈드서핑에서 선수 자격을 얻기 위한 시도에 실패했습니다. 국가는 또한 카누 선수들에게 자격을 부여하려고 했지만 COVID-19 양성 결과로 인해 아시아 예선에서 선수들을 철회해야 했습니다.",87
2020년 하계 올림픽 필리핀 선수단,개막식 및 폐막식,"개막식에서는 2021년 7월 7일 장대높이뛰기 선수 EJ Obiena와 유도 선수 Kiyomi Watanabe가 필리핀의 기수로 발표되었습니다. 그러나 Obiena는 기수들이 개막식 48시간 전에 도쿄에 도착해야 한다는 새로운 프로토콜이 도입된 후 기수 중 한 명에서 제외되었습니다. Obiena는 개막식이 열릴 예정인 7월 23일에 도착할 예정이었습니다. 복서 Eumir Marcial이 Obiena의 교체 선수로 발표되었습니다. 국가별 퍼레이드에서 필리핀 대표단은 6명의 임원과 2명의 선수로 대표되었습니다. 관계자들은 필리핀 의류 회사 쿨투라의 기성복 바롱을 입고 필리핀 패션 디자이너 라조 로렐이 만든 숄을 얹었고, 기수로 나선 두 선수는 아식스에서 공급한 운동복을 입었다. 폐회식을 위해.",213
2020년 하계 올림픽 필리핀 선수단,COVID-19 팬데믹의 영향,대표단 준비는 COVID-19 대유행에 대한 대응으로 부과된 여행 제한의 영향을 크게 받았습니다. 이와 관련하여 필리핀 사업가 엔리케 라손(Enrique Razon)은 모더나(Moderna)로부터 필리핀 대표단을 위해 코로나19 백신을 조달하겠다고 약속했습니다. 필리핀 밖에서 훈련을 받은 일부 선수들은 개최국에서 예방 접종을 받았습니다. 일부 선수들은 경기에 출전할 예정이며 관계자들은 COVID-19 양성 판정을 받았습니다. 필리핀 대표단도 COVID-19에 감염된 관리 2명 이상과 함께 질병의 영향을 받았습니다. 필리핀 선수는 경기 기간 동안 COVID-19 양성 반응을 보이지 않았습니다. 한 스포츠 관계자는 아직 마닐라에 있을 때 COVID-19 양성 반응을 보인 후 대표단에 합류할 수 없었습니다. 필리핀 대표팀의 또 다른 멤버인 도쿄에 도착한 외국인 코치는 일상적인 테스트에서 위양성 및 음성 결과가 나온 후 COVID-19에 감염된 것으로 의심되었습니다. 한 시점에서 코치는 발열을 경험했고 나머지 대표단으로부터 격리되었습니다. 해당 개인의 접촉자는 COVID-19에 대해 음성 판정을 받았고 코치 자신도 음성 판정을 받은 경우 여전히 일본을 떠나야 할 의무가 있습니다. Rower Cris Nievarez는 COVID-19 사례와 밀접하게 접촉하여 경기 가능 여부가 불확실했습니다. Nievarez는 그의 행사에 참여할 수 있었습니다.,289
2020년 하계 올림픽 필리핀 선수단,경쟁자,"필리핀은 2020년 하계 올림픽에서 12개 종목에 출전하는 19명의 선수를 선발하여 20명의 선수를 출전시킨 2000년 하계 올림픽 이후 최대 규모의 대표단이 되었습니다. 사상 처음으로 올림픽에 국가대표로 참가하는 남자 선수(9명)보다 여자 선수(10명)가 더 많습니다. 필리핀 선수들의 평균 연령은 25세입니다. 맏형은 주빅 파군산(43세), 막내는 사소 유카(20세). 2008년 하계올림픽 이후 4회 연속 출전한 히딜린 디아즈를 제외한 모든 선수가 이번 대회 첫 출전이다. 다음은 대회 참가 선수 명단이다.",146
2020년 하계 올림픽 필리핀 선수단,체육 실기,필리핀 선수들은 다음 육상 경기(각 경기에서 최대 3명의 선수)에서 예선 시간 또는 세계 랭킹 기준으로 참가 기준을 달성했습니다. 필리핀 최초의 선수인 장대높이뛰기 선수 EJ Obiena 2019년 올림픽 출전 자격을 얻기 위해 우크라이나의 비탈리 페트로프 감독과 훈련을 받았다. Rohsaan Griffin 밑에서 훈련하고 여자 200m 출전이 예정된 Kristina Marie Knott는 COVID-19 팬데믹으로 인해 200m 경기가 열리지 않아 100m 경주에 참가했습니다.Obiena와 Knott는 Athlete Village는 도쿄에 머물기로 결정했지만 필리핀 육상 육상 협회(PATAFA)는 마을의 코치가 COVID-19에 양성 반응을 보였기 때문에 이를 거부하기로 결정했습니다. PATAFA는 선수들을 인근 호텔에 머물게 하기로 결정하고 훈련장을 오가는 개인 차량 서비스를 고용했습니다. 남자 장대높이뛰기에서 5.91m의 개인 최고 기록을 세운 Obiena는 결승전 진출. 그는 해당 높이를 지우기 위해 이전에 두 번 실패했습니다. Obiena는 5.80m를 통과하지 못한 후 메달 경쟁에서 탈락했습니다. 그는 11위를 차지했습니다. Knott는 여자 200m에서 기록을 세운 5명의 주자 중 최하위로 마쳤습니다. 열사병에 시달린 그녀는 레이스를 마친 직후 인근 의료기관으로 급히 이송됐다. 그녀는 예선에서 41명의 주자 중 종합 37위를 기록했습니다. 트랙 및 로드 이벤트필드 이벤트,337
2020년 하계 올림픽 필리핀 선수단,권투,필리핀은 4명의 복서(남녀별 2명)를 올림픽 토너먼트에 참가시켰습니다. 2019년 세계 은메달리스트 Eumir Marcial(남자 미들급)과 2019년 동남아시안게임 준우승자 Irish Magno(여자 플라이급)가 각각의 체급에서 자리를 확보했습니다. 2020년 요르단 암만에서 열리는 아시아&오세아니아 예선전. 현 세계 챔피언인 Nesthy Petecio(여성 페더급)와 Carlo Paalam(남성 플라이급)은 세계 올림픽 복싱 예선 이후 IOC의 복싱 태스크포스 순위에서 아시아와 오세아니아의 적격 복서 목록에서 각각의 체급에서 1위를 차지하며 국내 복싱 라인업을 완성했습니다. 프랑스 파리에서 열릴 예정이던 토너먼트가 취소되었습니다. COVID-19 대유행에 대응하여 필리핀에서 부과된 검역 조치로 인해 권투 대표단 준비에 영향을 미쳤으며 일부 권투 선수는 집에 고립된 복서들의 상대적인 게으름에. Eumir Marcial은 미국에서 올림픽을 준비했고 자격을 갖춘 다른 세 명의 권투 선수는 태국의 훈련 캠프로 보내졌습니다. 권투 팀은 호주 컨설턴트 코치 Don Abnett와 함께 훈련했습니다. 필리핀 권투 선수의 상대를 결정한 추첨은 2021년 7월 22일에 열렸습니다. 권투 선수 4명 중 3명은 메달을 보장받습니다. Irish Magno는 16강에서 Jutamas Jitpong에게 패하여 포디엄 피니시 경쟁에서 제외되었습니다. 그녀는 앞서 2019년 동남아시안게임 준결승에서 지트퐁을 꺾은 바 있다. Nesthy Petecio는 금메달 결정전을 끝까지 진행했지만 일본 복서 Sena Irie에게 패했습니다. Petecio는 필리핀 복싱에서 최초의 여성 올림픽 메달리스트가 되었습니다. Carlo Paalam과 Eumir Marcial은 그들의 이벤트에서 준결승에 진출했기 때문에 메달이 보장되었습니다.,405
2020년 하계 올림픽 필리핀 선수단,골프,"필리핀은 올림픽 대회에 3명의 골퍼(남자 1명, 여자 2명)를 출전시켰다. Juvic Pagunsan(세계 랭킹 216위), Yuka Saso(세계 랭킹 8위), Bianca Pagdanganan(세계 랭킹 165위)은 IGF 세계 랭킹을 기준으로 해당 이벤트에서 자격을 갖춘 상위 60명의 플레이어에 직접 자격을 부여했습니다.",74
